,param,seed,alpha,df,asymmetry,straightness,gaussianity,efficiency,mod_int
359,0.1,718719,0.31,3.12,0.0147,0.002,59.3935,0.0,0
360,0.1,720721,0.05,3.26,0.0412,0.0007,66.0579,0.0,0
361,0.1,722723,-0.0,3.39,0.001,0.001,67.7687,0.0,0
362,0.1,724725,0.29,3.15,0.0011,0.0023,64.3441,0.0,0
363,0.1,726727,0.08,3.25,0.0348,0.0017,77.4611,0.0,0
364,0.1,728729,0.03,3.17,0.0105,0.0053,76.2267,0.0,0
365,0.1,730731,0.12,3.24,0.004,0.0032,69.5542,0.0,0
366,0.1,732733,0.12,3.14,0.0651,0.0007,79.4816,0.0,0
367,0.1,734735,-0.02,3.15,0.0019,0.0038,91.898,0.0,0
368,0.1,736737,0.07,2.95,0.008,0.0024,77.3959,0.0,0
369,0.1,738739,0.11,3.02,0.0229,0.002,81.0984,0.0,0
370,0.1,740741,0.2,2.99,0.0091,0.0058,72.6272,0.0,0
371,0.1,742743,0.17,3.07,0.0309,0.0049,66.7178,0.0,0
372,0.1,744745,0.04,3.15,0.0179,0.0011,83.6485,0.0,0
373,0.1,746747,0.16,3.13,0.002,0.0022,81.5986,0.0,0
374,0.1,748749,0.0,3.23,0.0026,0.0021,64.812,0.0,0
375,0.1,750751,0.09,3.28,0.0016,0.0025,80.5954,0.0,0
376,0.1,752753,0.02,3.09,0.0256,0.0027,58.8573,0.0,0
377,0.1,754755,0.12,3.22,0.0534,0.0026,73.5351,0.0,0
378,0.1,756757,0.2,3.24,0.0387,0.0026,69.3597,0.0,0
379,0.1,758759,0.22,3.3,0.0722,0.0024,74.7609,0.0,0
380,0.1,760761,0.11,3.17,0.0518,0.0023,62.9575,0.0,0
381,0.1,762763,0.16,3.25,0.0356,0.0022,63.8681,0.0,0
382,0.1,764765,0.03,3.15,0.0034,0.0026,74.3374,0.0,0
383,0.1,766767,0.1,3.15,0.0106,0.0039,83.564,0.0,0
384,0.1,768769,0.08,3.27,0.0086,0.0009,82.3437,0.0,0
385,0.1,770771,0.02,3.17,0.005,0.0043,72.7673,0.0,0
386,0.1,772773,0.26,3.12,0.0023,0.0031,80.2476,0.0,0
387,0.1,774775,0.35,3.36,0.0149,0.0042,63.9399,0.0,0
388,0.1,776777,0.01,3.22,0.0534,0.0027,82.9215,0.0,0
389,0.1,778779,0.04,3.1,0.0377,0.0027,89.3664,0.0,0
390,0.1,780781,0.19,3.19,0.021,0.0031,82.0458,0.0,0
391,0.1,782783,0.17,3.17,0.0378,0.0012,69.5073,0.0,0
392,0.1,784785,0.08,3.19,0.038,0.0035,75.3358,0.0,0
393,0.1,786787,0.03,3.41,0.0174,0.0029,79.9438,0.0,0
394,0.1,788789,0.21,3.2,0.0875,0.0025,93.4114,0.0,0
395,0.1,790791,0.28,2.88,0.0411,0.003,78.3741,0.0,0
396,0.1,792793,0.09,3.05,0.0181,0.0026,80.4215,0.0,0
397,0.1,794795,0.02,3.14,0.0265,0.0042,82.2716,0.0,0
398,0.1,796797,0.0,3.33,0.0409,0.002,70.9319,0.0,0
399,0.1,798799,0.26,2.97,0.0248,0.0033,80.1238,0.0,0
400,0.1,800801,0.1,3.19,0.0355,0.0016,85.4938,0.0,0
401,0.1,802803,0.12,3.05,0.0193,0.0011,61.3614,0.0,0
402,0.1,804805,-0.1,2.95,0.0478,0.0012,67.6125,0.0,0
403,0.1,806807,0.08,3.12,0.0451,0.0021,69.0289,0.0,0
404,0.1,808809,0.29,3.05,0.0473,0.0047,70.7287,0.0,0
405,0.1,810811,0.12,3.13,0.011000000000000001,0.002,75.845,0.0,0
406,0.1,812813,0.11,3.28,0.0234,0.0022,71.5309,0.0,0
407,0.1,814815,0.22,3.1,0.0045,0.0016,70.2315,0.0,0
408,0.1,816817,-0.05,3.04,0.0258,0.0016,85.5093,0.0,0
409,0.1,818819,0.11,3.3,0.0085,0.0029,77.3074,0.0,0
410,0.1,820821,0.25,3.18,0.0076,0.0049,80.1298,0.0,0
411,0.1,822823,0.1,3.36,0.0305,0.0019,76.7984,0.0,0
412,0.1,824825,0.08,3.15,0.0123,0.0008,67.1379,0.0,0
413,0.1,826827,0.16,2.89,0.0256,0.0029,111.3769,0.0,0
414,0.1,828829,0.15,3.15,0.0255,0.0022,64.524,0.0,0
415,0.1,830831,0.09,3.22,0.0437,0.0032,75.3787,0.0,0
416,0.1,832833,0.22,3.01,0.0487,0.0035,76.2276,0.0,0
417,0.1,834835,0.19,3.1,0.0017,0.0029,76.8906,0.0,0
418,0.1,836837,0.09,3.24,0.0038,0.0017,67.8953,0.0,0
419,0.1,838839,0.11,3.21,0.0528,0.0026,66.2858,0.0,0
420,0.1,840841,0.16,3.17,0.028999999999999998,0.004,68.3716,0.0,0
421,0.1,842843,0.09,3.34,0.0245,0.0025,72.6711,0.0,0
422,0.1,844845,0.15,3.0,0.0493,0.0031,76.4847,0.0,0
423,0.1,846847,0.08,3.22,0.0145,0.003,87.5753,0.0,0
424,0.1,848849,0.09,3.21,0.0894,0.0053,68.7133,0.0,0
425,0.1,850851,0.09,3.32,0.0079,0.0027,74.0555,0.0,0
426,0.1,852853,0.06,3.2,0.0665,0.0033,67.7074,0.0,0
427,0.1,854855,0.13,3.24,0.0198,0.0052,70.5192,0.0,0
428,0.1,856857,0.22,3.23,0.1019,0.002,82.8514,0.0,0
429,0.1,858859,0.21,3.29,0.0083,0.0007,68.8832,0.0,0
430,0.1,860861,0.1,3.25,0.0007,0.0004,88.149,0.0,0
431,0.1,862863,0.03,3.27,0.0313,0.0004,72.4067,0.0,0
432,0.1,864865,0.12,3.08,0.009000000000000001,0.0025,79.7463,0.0,0
433,0.1,866867,0.08,3.16,0.0046,0.0007,75.6084,0.0,0
434,0.1,868869,-0.05,2.98,0.0095,0.0089,78.6492,0.0001,0
435,0.1,870871,0.26,3.03,0.0221,0.0047,69.2704,0.0,0
436,0.1,872873,0.14,3.29,0.0048,0.002,68.2428,0.0,0
437,0.1,874875,0.05,3.06,0.0008,0.0056,63.6028,0.0,0
438,0.1,876877,-0.01,3.13,0.0523,0.0012,73.916,0.0,0
439,0.1,878879,0.11,3.28,0.0204,0.001,76.8523,0.0,0
440,0.1,880881,0.07,3.05,0.0644,0.0022,74.847,0.0,0
441,0.1,882883,0.12,3.18,0.0047,0.0023,66.3934,0.0,0
442,0.1,884885,0.21,2.99,0.0278,0.0031,76.8738,0.0,0
443,0.1,886887,0.09,3.3,0.0198,0.0022,68.9033,0.0,0
444,0.1,888889,0.19,3.12,0.0331,0.0006,72.5418,0.0,0
445,0.1,890891,0.06,3.3,0.0162,0.0023,67.7607,0.0,0
446,0.1,892893,0.02,2.79,0.0762,0.001,64.6905,0.0,0
447,0.1,894895,0.07,3.17,0.0332,0.0001,78.7501,0.0,0
448,0.1,896897,-0.03,3.28,0.02,0.0039,66.006,0.0,0
449,0.1,898899,0.17,3.08,0.0131,0.0034,66.566,0.0,0
450,0.1,900901,0.06,3.33,0.0374,0.0001,73.7576,0.0,0
451,0.1,902903,0.01,2.89,0.0241,0.0084,93.4494,0.0001,0
452,0.1,904905,0.01,3.08,0.0089,0.0025,68.6205,0.0,0
453,0.1,906907,-0.06,3.37,0.0088,0.0011,76.6193,0.0,0
454,0.1,908909,0.09,3.22,0.0462,0.0022,74.1568,0.0,0
455,0.1,910911,0.1,3.07,0.0313,0.0015,80.3974,0.0,0
456,0.1,912913,0.16,3.35,0.011000000000000001,0.0031,75.4902,0.0,0
457,0.1,914915,-0.01,3.04,0.0105,0.0006,70.6845,0.0,0
458,0.1,916917,0.09,3.36,0.0078,0.0043,65.9951,0.0,0
459,0.1,918919,0.08,2.94,0.0416,0.0018,76.1497,0.0,0
460,0.1,920921,0.13,3.32,0.0511,0.0006,68.8616,0.0,0
461,0.1,922923,-0.11,3.09,0.0006,0.0004,89.0832,0.0,0
462,0.1,924925,0.27,2.97,0.0242,0.0023,104.6778,0.0,0
463,0.1,926927,0.13,3.23,0.0004,0.0026,71.018,0.0,0
464,0.1,928929,0.17,3.35,0.037000000000000005,0.0021,78.1555,0.0,0
465,0.1,930931,0.2,3.08,0.0505,0.0022,62.5109,0.0,0
466,0.1,932933,0.08,3.35,0.0372,0.0026,76.9552,0.0,0
467,0.1,934935,0.07,3.03,0.0138,0.004,61.4371,0.0,0
468,0.1,936937,0.05,3.31,0.0589,0.0024,68.5815,0.0,0
469,0.1,938939,0.05,3.12,0.0202,0.0047,78.7254,0.0,0
470,0.1,940941,-0.01,3.19,0.0193,0.0023,73.4356,0.0,0
471,0.1,942943,0.19,3.21,0.0276,0.0043,69.3795,0.0,0
472,0.1,944945,0.21,3.13,0.0417,0.0067,71.5135,0.0,0
473,0.1,946947,0.04,3.25,0.0228,0.0002,61.9157,0.0,0
474,0.1,948949,0.21,3.17,0.0365,0.006999999999999999,63.3679,0.0,0
475,0.1,950951,0.15,3.31,0.0059,0.0057,74.2643,0.0,0
476,0.1,952953,0.19,3.2,0.0384,0.0032,75.3935,0.0,0
477,0.1,954955,0.02,3.24,0.0277,0.0018,77.274,0.0,0
478,0.1,956957,0.06,3.16,0.0332,0.0028,70.1471,0.0,0
479,0.1,958959,0.25,3.11,0.0027,0.0025,79.6548,0.0,0
480,0.1,960961,0.02,3.15,0.0062,0.0014,71.5954,0.0,0
481,0.1,962963,0.13,3.05,0.0061,0.0011,84.8333,0.0,0
482,0.1,964965,0.06,3.04,0.0331,0.0038,87.7619,0.0,0
483,0.1,966967,0.11,3.22,0.017,0.0034,71.7197,0.0,0
484,0.1,968969,0.01,3.24,0.040999999999999995,0.0028,73.5588,0.0,0
485,0.1,970971,0.08,3.12,0.0074,0.0008,67.8451,0.0,0
486,0.1,972973,0.16,2.99,0.0292,0.0036,90.4548,0.0,0
487,0.1,974975,0.14,3.26,0.0214,0.0037,66.6097,0.0,0
488,0.1,976977,0.14,3.29,0.0481,0.0026,83.4483,0.0,0
489,0.1,978979,0.09,3.19,0.0185,0.0054,81.4173,0.0,0
490,0.1,980981,0.09,3.24,0.0152,0.0026,71.4816,0.0,0
491,0.1,982983,0.24,3.06,0.0126,0.002,70.4544,0.0,0
492,0.1,984985,0.15,2.85,0.0422,0.004,84.315,0.0,0
493,0.1,986987,0.06,3.25,0.0489,0.0045,71.7833,0.0,0
494,0.1,988989,0.11,3.03,0.034,0.0026,85.45299999999999,0.0,0
495,0.1,990991,0.05,3.25,0.0771,0.0011,64.6202,0.0,0
496,0.1,992993,0.09,3.21,0.0258,0.0026,76.992,0.0,0
497,0.1,994995,0.15,3.06,0.009000000000000001,0.0027,80.306,0.0,0
498,0.1,996997,0.01,3.11,0.0405,0.0028,70.2253,0.0,0
499,0.1,998999,0.27,3.04,0.07400000000000001,0.0037,68.813,0.0,0
500,0.1,10001001,0.11,3.23,0.0051,0.0055,70.3015,0.0,0
501,0.1,10021003,0.12,3.17,0.0086,0.0012,89.5325,0.0,0
502,0.1,10041005,0.03,3.25,0.0317,0.0036,68.3845,0.0,0
503,0.1,10061007,0.18,3.29,0.0223,0.0043,97.38,0.0,0
504,0.1,10081009,0.07,3.06,0.0335,0.0036,76.0328,0.0,0
505,0.1,10101011,0.23,3.2,0.0427,0.0048,80.8771,0.0,0
506,0.1,10121013,-0.01,3.02,0.0535,0.0013,77.8179,0.0,0
507,0.1,10141015,0.05,3.1,0.0478,0.0021,73.4023,0.0,0
508,0.1,10161017,-0.01,3.04,0.0123,0.003,75.5132,0.0,0
509,0.1,10181019,0.1,3.36,0.0292,0.0015,69.9993,0.0,0
510,0.1,10201021,0.07,3.0,0.0557,0.006999999999999999,77.3479,0.0,0
511,0.1,10221023,0.19,3.11,0.0207,0.0037,86.4293,0.0,0
512,0.1,10241025,0.01,3.15,0.013999999999999999,0.0024,66.0401,0.0,0
513,0.1,10261027,-0.04,3.28,0.0072,0.0042,68.5017,0.0,0
514,0.1,10281029,0.08,3.13,0.0294,0.0027,78.7068,0.0,0
515,0.1,10301031,0.15,3.1,0.0252,0.004,92.9804,0.0,0
516,0.1,10321033,0.07,3.42,0.0717,0.0072,68.7755,0.0,0
517,0.1,10341035,0.11,3.11,0.0462,0.0014,75.4379,0.0,0
518,0.1,10361037,0.08,3.3,0.0191,0.0044,68.9504,0.0,0
519,0.1,10381039,0.05,3.14,0.0692,0.0029,73.0259,0.0,0
520,0.1,10401041,0.05,3.08,0.0289,0.0055,70.9763,0.0,0
521,0.1,10421043,0.1,3.1,0.1054,0.0042,70.6666,0.0,0
522,0.1,10441045,0.14,3.13,0.0025,0.0037,89.0779,0.0,0
523,0.1,10461047,0.28,3.06,0.0285,0.0026,69.7149,0.0,0
524,0.1,10481049,0.11,3.3,0.0299,0.0052,63.614,0.0,0
525,0.1,10501051,0.12,3.17,0.036000000000000004,0.0028,81.979,0.0,0
526,0.1,10521053,0.22,3.04,0.0237,0.0033,74.3205,0.0,0
527,0.1,10541055,0.05,3.04,0.0103,0.0039,75.7161,0.0,0
528,0.1,10561057,0.12,3.22,0.0451,0.0009,71.5499,0.0,0
529,0.1,10581059,-0.05,3.34,0.0684,0.0019,62.8759,0.0,0
530,0.1,10601061,0.14,3.31,0.0357,0.0042,64.5267,0.0,0
531,0.1,10621063,0.21,3.25,0.0333,0.0015,79.9148,0.0,0
532,0.1,10641065,0.13,3.15,0.0301,0.004,69.9055,0.0,0
533,0.1,10661067,0.12,3.2,0.0298,0.0059,72.854,0.0,0
534,0.1,10681069,0.16,3.3,0.0403,0.0028,84.3766,0.0,0
535,0.1,10701071,-0.05,3.33,0.0633,0.0003,76.7068,0.0,0
536,0.1,10721073,0.13,2.87,0.0279,0.0002,72.44800000000001,0.0,0
537,0.1,10741075,0.09,2.94,0.0206,0.0053,65.2984,0.0,0
538,0.1,10761077,0.18,3.19,0.0181,0.003,86.2678,0.0,0
539,0.1,10781079,0.27,3.05,0.0463,0.0036,72.3798,0.0,0
540,0.1,10801081,0.06,2.98,0.0247,0.0008,104.5367,0.0,0
541,0.1,10821083,0.06,3.35,0.0061,0.0025,58.1351,0.0,0
542,0.1,10841085,0.05,3.31,0.0221,0.0039,68.4361,0.0,0
543,0.1,10861087,0.04,3.13,0.0666,0.0032,70.4505,0.0,0
544,0.1,10881089,0.05,3.1,0.0754,0.0038,78.7193,0.0,0
545,0.1,10901091,0.04,3.26,0.0354,0.0029,67.9174,0.0,0
546,0.1,10921093,0.28,3.25,0.0115,0.0022,69.9427,0.0,0
547,0.1,10941095,-0.09,3.38,0.0215,0.0028,71.5599,0.0,0
548,0.1,10961097,0.07,3.34,0.0046,0.0026,66.5716,0.0,0
549,0.1,10981099,0.18,3.31,0.0075,0.0038,75.1002,0.0,0
550,0.1,11001101,0.06,3.11,0.0416,0.0028,63.7346,0.0,0
551,0.1,11021103,-0.05,3.3,0.006,0.0009,60.6674,0.0,0
552,0.1,11041105,0.18,3.26,0.0357,0.0022,80.6009,0.0,0
553,0.1,11061107,0.09,3.21,0.0016,0.0003,77.0185,0.0,0
554,0.1,11081109,0.24,3.19,0.0328,0.0041,90.0967,0.0,0
555,0.1,11101111,0.01,3.41,0.0372,0.0047,66.7074,0.0,0
556,0.1,11121113,0.04,3.21,0.0083,0.0018,77.4292,0.0,0
557,0.1,11141115,0.11,3.33,0.04,0.0011,80.7544,0.0,0
558,0.1,11161117,-0.04,3.3,0.026000000000000002,0.0012,80.12100000000001,0.0,0
559,0.1,11181119,-0.02,3.23,0.0474,0.005,85.0094,0.0,0
560,0.1,11201121,0.23,3.04,0.0354,0.0029,91.6593,0.0,0
561,0.1,11221123,0.11,3.02,0.0379,0.0055,74.2653,0.0,0
562,0.1,11241125,0.21,3.17,0.0006,0.0019,86.7085,0.0,0
563,0.1,11261127,0.05,3.32,0.0909,0.0023,69.8728,0.0,0
564,0.1,11281129,0.17,3.22,0.0216,0.0023,81.3755,0.0,0
565,0.1,11301131,0.12,3.27,0.0088,0.0039,73.416,0.0,0
566,0.1,11321133,0.19,3.22,0.0172,0.0054,62.7222,0.0,0
567,0.1,11341135,0.12,3.2,0.0388,0.0016,73.00399999999999,0.0,0
568,0.1,11361137,0.06,3.29,0.0028,0.0033,75.3912,0.0,0
569,0.1,11381139,0.11,2.82,0.0371,0.0019,80.9795,0.0,0
570,0.1,11401141,-0.14,2.99,0.0063,0.0016,67.3124,0.0,0
571,0.1,11421143,0.19,3.3,0.0204,0.0015,71.1292,0.0,0
572,0.1,11441145,0.08,3.08,0.033,0.0019,74.4159,0.0,0
573,0.1,11461147,0.04,3.21,0.0134,0.0043,87.5711,0.0,0
574,0.1,11481149,0.06,3.0,0.0066,0.0006,77.7547,0.0,0
575,0.1,11501151,0.2,3.04,0.0207,0.0034,77.6841,0.0,0
576,0.1,11521153,0.07,3.0,0.038,0.0023,60.0568,0.0,0
577,0.1,11541155,0.06,3.27,0.0271,0.0024,83.6235,0.0,0
578,0.1,11561157,-0.02,3.11,0.0136,0.0053,80.0913,0.0,0
579,0.1,11581159,0.26,3.4,0.0438,0.0033,66.1502,0.0,0
580,0.1,11601161,0.1,2.99,0.0577,0.0018,60.8651,0.0,0
581,0.1,11621163,0.21,3.13,0.0051,0.0059,87.5729,0.0,0
582,0.1,11641165,0.11,3.3,0.0393,0.003,66.3243,0.0,0
583,0.1,11661167,0.01,3.21,0.0226,0.0027,71.8158,0.0,0
584,0.1,11681169,-0.02,3.33,0.0064,0.0035,60.358999999999995,0.0,0
585,0.1,11701171,0.25,3.06,0.0607,0.0023,85.3862,0.0,0
586,0.1,11721173,0.18,3.27,0.0054,0.0015,65.3051,0.0,0
587,0.1,11741175,0.19,3.41,0.0233,0.0014,71.2186,0.0,0
588,0.1,11761177,-0.01,3.17,0.0274,0.0019,70.9642,0.0,0
589,0.1,11781179,0.03,3.25,0.0269,0.0051,69.5118,0.0,0
590,0.1,11801181,0.09,3.11,0.0113,0.0021,92.9795,0.0,0
591,0.1,11821183,0.13,2.96,0.0484,0.0022,72.7713,0.0,0
592,0.1,11841185,0.15,3.25,0.0487,0.005,80.7541,0.0,0
593,0.1,11861187,0.08,3.19,0.0266,0.0031,80.8982,0.0,0
594,0.1,11881189,0.01,3.18,0.0609,0.0019,82.0772,0.0,0
595,0.1,11901191,0.15,3.3,0.0348,0.0035,86.6706,0.0,0
596,0.1,11921193,0.04,3.14,0.0103,0.0007,86.5591,0.0,0
597,0.1,11941195,0.07,3.29,0.0287,0.0013,86.0545,0.0,0
598,0.1,11961197,0.02,3.17,0.0541,0.0058,74.3956,0.0,0
599,0.1,11981199,0.0,3.15,0.0441,0.0036,78.9522,0.0,0
600,0.1,12001201,0.21,3.23,0.0078,0.0023,68.3194,0.0,0
601,0.1,12021203,0.1,3.13,0.0086,0.0023,84.4613,0.0,0
602,0.1,12041205,0.29,3.1,0.0289,0.0016,71.2776,0.0,0
603,0.1,12061207,0.18,3.13,0.0253,0.0024,75.5002,0.0,0
604,0.1,12081209,0.16,3.02,0.0351,0.0006,91.8739,0.0,0
605,0.1,12101211,0.05,3.21,0.0451,0.0008,71.6995,0.0,0
606,0.1,12121213,0.11,3.29,0.003,0.0012,77.9378,0.0,0
607,0.1,12141215,-0.08,3.37,0.0087,0.003,86.2489,0.0,0
608,0.1,12161217,-0.02,3.11,0.0069,0.002,71.6611,0.0,0
609,0.1,12181219,0.3,3.29,0.0053,0.0026,55.7049,0.0,0
610,0.1,12201221,0.11,3.28,0.0442,0.0029,72.0563,0.0,0
611,0.1,12221223,0.11,3.06,0.0174,0.0015,72.0955,0.0,0
612,0.1,12241225,0.03,3.19,0.0323,0.0019,74.9853,0.0,0
613,0.1,12261227,0.17,3.15,0.0139,0.0029,76.2191,0.0,0
614,0.1,12281229,0.0,3.12,0.0427,0.0029,75.0078,0.0,0
615,0.1,12301231,0.05,3.22,0.0101,0.0074,72.8423,0.0,0
616,0.1,12321233,0.2,3.37,0.0232,0.0036,87.2683,0.0,0
617,0.1,12341235,0.05,3.15,0.013999999999999999,0.0015,67.8524,0.0,0
618,0.1,12361237,0.14,3.15,0.0456,0.0038,87.2842,0.0,0
619,0.1,12381239,0.27,3.13,0.0134,0.0024,79.6367,0.0,0
620,0.1,12401241,0.18,3.28,0.0003,0.0027,67.3367,0.0,0
621,0.1,12421243,0.14,3.23,0.0186,0.0019,69.7143,0.0,0
622,0.1,12441245,0.07,2.98,0.0702,0.0064,64.2751,0.0,0
623,0.1,12461247,0.01,3.14,0.0125,0.0033,74.2683,0.0,0
624,0.1,12481249,0.24,3.09,0.0105,0.0028,63.2287,0.0,0
625,0.1,12501251,-0.01,3.16,0.0313,0.0034,84.6723,0.0,0
626,0.1,12521253,0.04,3.19,0.0019,0.0041,61.4174,0.0,0
627,0.1,12541255,0.05,3.2,0.0231,0.0015,84.0984,0.0,0
628,0.1,12561257,0.15,3.14,0.0235,0.0043,78.6485,0.0,0
629,0.1,12581259,0.09,3.14,0.0031,0.0035,71.4019,0.0,0
630,0.1,12601261,0.12,3.13,0.0391,0.0055,73.9986,0.0,0
631,0.1,12621263,0.0,3.21,0.0501,0.0016,75.0534,0.0,0
632,0.1,12641265,0.11,3.22,0.0526,0.0028,80.4331,0.0,0
633,0.1,12661267,0.18,3.16,0.0044,0.0011,78.5265,0.0,0
634,0.1,12681269,0.01,3.22,0.0126,0.0022,80.1169,0.0,0
635,0.1,12701271,-0.02,3.24,0.0101,0.003,75.7339,0.0,0
636,0.1,12721273,0.2,3.43,0.0365,0.0028,71.0051,0.0,0
637,0.1,12741275,0.29,3.27,0.0477,0.0015,61.1609,0.0,0
638,0.1,12761277,0.12,3.23,0.0102,0.0022,73.0869,0.0,0
639,0.1,12781279,0.02,3.15,0.0078,0.0048,71.465,0.0,0
640,0.1,12801281,0.1,3.25,0.0267,0.0031,74.5026,0.0,0
641,0.1,12821283,0.2,2.96,0.0761,0.0026,67.3587,0.0,0
642,0.1,12841285,0.28,3.31,0.0048,0.0038,67.7115,0.0,0
643,0.1,12861287,0.08,2.98,0.0454,0.0035,69.8886,0.0,0
644,0.1,12881289,0.15,3.26,0.0036,0.006,70.1829,0.0,0
645,0.1,12901291,0.02,2.97,0.0643,0.0027,73.0168,0.0,0
646,0.1,12921293,0.21,3.27,0.0891,0.0028,75.0753,0.0,0
647,0.1,12941295,0.12,3.06,0.0033,0.0014,79.3732,0.0,0
648,0.1,12961297,0.1,3.32,0.0235,0.0046,70.9594,0.0,0
649,0.1,12981299,0.18,3.21,0.0057,0.006,67.1871,0.0,0
650,0.1,13001301,0.08,3.31,0.034,0.0057,73.5889,0.0,0
651,0.1,13021303,0.14,2.94,0.0053,0.0019,75.9125,0.0,0
652,0.1,13041305,0.2,3.2,0.0067,0.0024,90.6446,0.0,0
653,0.1,13061307,0.07,3.15,0.0529,0.0045,84.6659,0.0,0
654,0.1,13081309,-0.03,3.15,0.0105,0.0038,71.8683,0.0,0
655,0.1,13101311,0.09,3.05,0.0522,0.0013,61.1139,0.0,0
656,0.1,13121313,0.15,3.02,0.0348,0.0015,84.6156,0.0,0
657,0.1,13141315,0.06,3.12,0.0297,0.0035,63.5313,0.0,0
658,0.1,13161317,0.09,2.82,0.012,0.0027,79.3498,0.0,0
659,0.1,13181319,0.07,3.26,0.036000000000000004,0.0038,70.3282,0.0,0
660,0.1,13201321,0.14,3.0,0.0319,0.0059,83.4042,0.0,0
661,0.1,13221323,0.06,3.17,0.0744,0.003,75.8344,0.0,0
662,0.1,13241325,0.06,3.09,0.0659,0.0051,75.5607,0.0,0
663,0.1,13261327,0.15,3.1,0.0367,0.0038,85.1178,0.0,0
664,0.1,13281329,0.29,3.33,0.0023,0.0042,67.4087,0.0,0
665,0.1,13301331,0.15,3.18,0.0185,0.0014,95.1748,0.0,0
666,0.1,13321333,0.2,3.31,0.0366,0.0038,65.236,0.0,0
667,0.1,13341335,0.15,3.25,0.0019,0.0033,64.6292,0.0,0
668,0.1,13361337,0.15,3.05,0.004,0.004,65.604,0.0,0
669,0.1,13381339,0.14,3.33,0.0332,0.0013,60.5942,0.0,0
670,0.1,13401341,0.17,3.21,0.0013,0.0014,84.0151,0.0,0
671,0.1,13421343,0.1,3.27,0.013000000000000001,0.0024,72.3373,0.0,0
672,0.1,13441345,-0.0,3.16,0.0221,0.0047,82.0297,0.0,0
673,0.1,13461347,0.17,3.35,0.038,0.0019,75.8041,0.0,0
674,0.1,13481349,0.18,3.18,0.0458,0.004,74.676,0.0,0
675,0.1,13501351,0.11,3.2,0.0195,0.0014,63.7796,0.0,0
676,0.1,13521353,0.06,3.08,0.0306,0.0007,71.4567,0.0,0
677,0.1,13541355,0.1,3.19,0.0336,0.0041,74.1502,0.0,0
678,0.1,13561357,0.17,2.98,0.0263,0.0034,78.0447,0.0,0
679,0.1,13581359,0.11,3.1,0.0077,0.0049,71.4161,0.0,0
680,0.1,13601361,0.07,3.19,0.0077,0.0025,89.4645,0.0,0
681,0.1,13621363,0.11,3.09,0.0624,0.0016,73.7778,0.0,0
682,0.1,13641365,0.17,3.17,0.0011,0.002,79.9485,0.0,0
683,0.1,13661367,0.32,3.31,0.0055,0.0046,72.2385,0.0,0
684,0.1,13681369,0.01,3.18,0.0306,0.0032,67.0372,0.0,0
685,0.1,13701371,0.18,3.15,0.0195,0.0014,88.9092,0.0,0
686,0.1,13721373,-0.07,3.0,0.01,0.0031,57.8086,0.0,0
687,0.1,13741375,0.03,3.2,0.0043,0.0032,78.1543,0.0,0
688,0.1,13761377,0.1,3.14,0.0092,0.0032,79.2137,0.0,0
689,0.1,13781379,0.08,3.35,0.026000000000000002,0.0038,65.6526,0.0,0
690,0.1,13801381,0.06,3.35,0.0288,0.0027,63.0899,0.0,0
691,0.1,13821383,0.32,3.1,0.0125,0.0017,73.2122,0.0,0
692,0.1,13841385,0.1,3.11,0.0354,0.0039,68.7207,0.0,0
693,0.1,13861387,0.13,3.24,0.0539,0.0029,67.3909,0.0,0
694,0.1,13881389,0.04,3.2,0.0066,0.003,68.10300000000001,0.0,0
695,0.1,13901391,0.06,3.32,0.0135,0.0006,66.1613,0.0,0
696,0.1,13921393,0.04,3.36,0.0003,0.0054,72.4751,0.0,0
697,0.1,13941395,0.06,3.3,0.0363,0.0048,75.0226,0.0,0
698,0.1,13961397,0.02,3.25,0.0616,0.0007,60.5647,0.0,0
699,0.1,13981399,0.21,3.17,0.0454,0.0049,73.3876,0.0,0
700,0.1,14001401,0.06,2.89,0.0573,0.0017,113.6538,0.0,0
701,0.1,14021403,-0.04,3.19,0.0464,0.0015,72.3033,0.0,0
702,0.1,14041405,-0.06,3.3,0.0003,0.0021,88.1356,0.0,0
703,0.1,14061407,0.11,3.13,0.0139,0.0048,70.63,0.0,0
704,0.1,14081409,0.04,3.2,0.0544,0.0066,67.7953,0.0,0
705,0.1,14101411,0.05,3.31,0.0717,0.0048,77.8654,0.0,0
706,0.1,14121413,0.13,3.08,0.0538,0.0023,60.2535,0.0,0
707,0.1,14141415,0.2,3.04,0.0096,0.005,68.9244,0.0,0
708,0.1,14161417,0.15,3.38,0.0348,0.0063,74.0055,0.0,0
709,0.1,14181419,0.1,3.12,0.0146,0.0025,57.8416,0.0,0
710,0.1,14201421,0.08,3.35,0.0186,0.0041,66.3597,0.0,0
711,0.1,14221423,0.05,3.13,0.0323,0.0041,87.6598,0.0,0
712,0.1,14241425,0.09,3.18,0.1059,0.0067,68.2136,0.0,0
713,0.1,14261427,0.24,3.12,0.0121,0.003,88.3567,0.0,0
714,0.1,14281429,0.2,3.05,0.0147,0.0059,69.4595,0.0,0
715,0.1,14301431,0.09,3.23,0.0362,0.0017,87.99,0.0,0
716,0.1,14321433,0.09,3.11,0.0222,0.0009,86.2986,0.0,0
717,0.1,14341435,0.2,3.05,0.0479,0.0014,74.9288,0.0,0
718,0.1,14361437,0.04,3.06,0.0073,0.0023,65.997,0.0,0
